YEAR	SITE	SITE_YR	PLOT_GL	Block	PLOT	GENO	ECOTYPE	TIME_SET	ADJ_FULL_JD	BIOMASS_AVG_Mg_ha	DLY7_PRCP_Totals	DLY7_TMAX_Avg	DLY7_TMIN_Avg	DLY7_Pen_PET	DLY14_PRCP_Totals	DLY14_TMAX_Avg	DLY14_TMIN_Avg	DLY14_Pen_PET	DLY30_PRCP_Totals	DLY30_TMAX_Avg	DLY30_TMIN_Avg	DLY30_Pen_PET	DLY60_PRCP_Totals	DLY60_TMAX_Avg	DLY60_TMIN_Avg	DLY60_Pen_PET	DLY90_PRCP_Totals	DLY90_TMAX_Avg	DLY90_TMIN_Avg	DLY90_Pen_PET	DLY120_PRCP_Totals	DLY120_TMAX_Avg	DLY120_TMIN_Avg	DLY120_Pen_PET	DLY150_PRCP_Totals	DLY150_TMAX_Avg	DLY150_TMIN_Avg	DLY150_Pen_PET	DLY180_PRCP_Totals	DLY180_TMAX_Avg	DLY180_TMIN_Avg	DLY180_Pen_PET	DLY210_PRCP_Totals	DLY210_TMAX_Avg	DLY210_TMIN_Avg	DLY210_Pen_PET	DLY240_PRCP_Totals	DLY240_TMAX_Avg	DLY240_TMIN_Avg	DLY240_Pen_PET	DLY270_PRCP_Totals	DLY270_TMAX_Avg	DLY270_TMIN_Avg	DLY270_Pen_PET	DLY365_PRCP_Totals	DLY365_TMAX_Avg	DLY365_TMIN_Avg	DLY365_Pen_PET
Y2019	TX	TX_19	TX.5F	TX.5	5F	Blackwell	Uplands	Harvest	TX119329	7.362195707	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2020	IL	IL_20	IL.1A	IL.1	1A	Liberty	Hybrids	Harvest	IL120302	14.39379505	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.1B	IL.1	1B	Carthage	Hybrids	Harvest	IL120302	13.92285921	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.1C	IL.1	1C	Kanlow	Lowlands	Harvest	IL120302	12.52464646	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.1D	IL.1	1D	Blackwell	Uplands	Harvest	IL120302	10.15979998	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.1E	IL.1	1E	Alamo	Lowlands	Harvest	IL120302	9.721546719	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.1F	IL.1	1F	CIR	Uplands	Harvest	IL120302	11.78799857	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.2A	IL.2	2A	Alamo	Lowlands	Harvest	IL120302	8.838934255	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.2B	IL.2	2B	Kanlow	Lowlands	Harvest	IL120302	11.707368	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.2C	IL.2	2C	Carthage	Hybrids	Harvest	IL120302	11.61424039	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.2D	IL.2	2D	CIR	Uplands	Harvest	IL120302	9.756460703	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.2E	IL.2	2E	Blackwell	Uplands	Harvest	IL120302	11.71390834	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.2F	IL.2	2F	Liberty	Hybrids	Harvest	IL120302	14.95214948	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.3A	IL.3	3A	Blackwell	Uplands	Harvest	IL120302	11.98818501	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.3B	IL.3	3B	CIR	Uplands	Harvest	IL120302	12.61548677	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.3C	IL.3	3C	Liberty	Hybrids	Harvest	IL120302	13.83377807	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.3D	IL.3	3D	Alamo	Lowlands	Harvest	IL120302	5.193417891	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.3E	IL.3	3E	Kanlow	Lowlands	Harvest	IL120302	11.28566684	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.3F	IL.3	3F	Carthage	Hybrids	Harvest	IL120302	12.46548045	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.4A	IL.4	4A	CIR	Uplands	Harvest	IL120302	9.800916223	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.4B	IL.4	4B	Alamo	Lowlands	Harvest	IL120302	6.24242102	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.4C	IL.4	4C	Kanlow	Lowlands	Harvest	IL120302	13.08308048	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.4D	IL.4	4D	Liberty	Hybrids	Harvest	IL120302	11.79238427	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.4E	IL.4	4E	Carthage	Hybrids	Harvest	IL120302	11.06846646	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.4F	IL.4	4F	Blackwell	Uplands	Harvest	IL120302	12.7779161	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.5A	IL.5	5A	Kanlow	Lowlands	Harvest	IL120302	9.320314996	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.5B	IL.5	5B	Liberty	Hybrids	Harvest	IL120302	11.35865965	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.5C	IL.5	5C	Blackwell	Uplands	Harvest	IL120302	10.92082435	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.5D	IL.5	5D	Carthage	Hybrids	Harvest	IL120302	10.01066943	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.5E	IL.5	5E	CIR	Uplands	Harvest	IL120302	9.872929357	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	IL	IL_20	IL.5F	IL.5	5F	Alamo	Lowlands	Harvest	IL120302	6.895199163	78.74	11.404	2.326428571	83.73068008	87.884	13.08914286	1.558857143	95.88125026	101.092	16.0706	3.572933333	102.4805516	186.436	19.85963333	7.314883333	111.4690717	220.472	22.86564444	9.949522222	122.8766912	270.002	24.64165	11.950725	128.9741033	355.346	25.37325333	12.49163333	133.6371107	559.308	24.39767222	11.86081111	128.6909678	657.86	22.87630952	10.44800952	122.4257216	738.632	21.17949583	9.0626125	115.3841117	754.634	19.05228148	7.26187037	107.5802039	924.052	15.10207967	4.166656593	89.97475927
Y2020	MO	MO_20	MO.1A	MO.1	1A	Alamo	Lowlands	Harvest	MO120325	3.44844528	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.1B	MO.1	1B	Liberty	Hybrids	Harvest	MO120325	11.8035212	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.1C	MO.1	1C	Kanlow	Lowlands	Harvest	MO120325	7.508448958	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.1D	MO.1	1D	Blackwell	Uplands	Harvest	MO120325	8.911302053	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.1E	MO.1	1E	Carthage	Hybrids	Harvest	MO120325	8.767672842	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.1F	MO.1	1F	CIR	Uplands	Harvest	MO120325	7.046432937	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.2A	MO.2	2A	CIR	Uplands	Harvest	MO120325	6.815379262	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.2B	MO.2	2B	Carthage	Hybrids	Harvest	MO120325	7.433505036	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.2C	MO.2	2C	Liberty	Hybrids	Harvest	MO120325	9.830221495	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.2D	MO.2	2D	Kanlow	Lowlands	Harvest	MO120325	6.149679649	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
Y2020	MO	MO_20	MO.2E	MO.2	2E	Blackwell	Uplands	Harvest	MO120325	7.5570954	11.18	15.47142857	3.185714286	164.2464204	22.86	16.76428571	3.471428571	144.9824997	49.27	15.51	2.936666667	136.19351	73.66	18.105	5.288333333	159.1026294	173.48	20.76555556	8.524444444	159.8746152	308.09	22.57083333	10.68666667	160.7096813	380.47	24.11	12.48533333	164.2516378	545.55	24.7	13.15111111	166.5886977	666.96	23.99095238	12.60857143	160.2710835	743.66	23.13208333	11.58291667	156.9859284	853.15	21.75222222	10.40592593	148.2113515	1068.76	17.68027397	6.813972603	125.4766667
